公司代码,公司名,现金占比评分,经营能力评分,获利能力评分,财务结构评分,偿债能力评分
000935,四川双马,2.404296875,2.404296875,3.080078125,9.6328125,3.5546875
000936,华西股份,7.58984375,7.58984375,3.64453125,9.9921875,8.328125
000937,冀中能源,6.73046875,6.73046875,3.05859375,10.0,6.515625
000938,紫光股份,7.88671875,7.93359375,3.71875,10.0,7.33203125
000939,凯迪生态,3.099609375,3.099609375,3.697265625,6.88671875,4.54296875
000948,南天信息,7.67578125,7.67578125,2.05078125,10.0,8.609375
000949,新乡化纤,5.171875,5.171875,2.591796875,10.0,5.671875
000951,中国重汽,2.4453125,8.5234375,3.875,6.0,7.0703125
000952,广济药业,5.11328125,5.11328125,-4.25,9.765625,3.244140625
000953,ST河化,6.6328125,6.6328125,-24.859375,1.6455078125,2.59375
000955,欣龙控股,7.63671875,7.63671875,-6.171875,10.0,9.390625
000957,中通客车,7.41796875,8.21875,5.1015625,7.0,7.3046875
000958,东方能源,4.67578125,4.67578125,-11.8046875,9.859375,3.609375
000959,首钢股份,5.76171875,5.76171875,-0.69482421875,7.09765625,1.8955078125
000960,锡业股份,7.09765625,9.78125,-1.537109375,9.6953125,2.83984375
000961,中南建设,2.431640625,2.431640625,4.296875,5.0,4.125
000962,东方钽业,4.67578125,4.67578125,-19.71875,10.0,5.5390625
000963,华东医药,7.7109375,10.0,6.0859375,8.0,8.140625
000965,天保基建,6.38671875,6.38671875,6.18359375,9.6875,9.1953125
000966,长源电力,2.89453125,2.89453125,4.859375,6.70703125,1.5205078125
000967,盈峰环境,7.09375,7.7109375,3.59375,10.0,8.2109375
000968,蓝焰控股,3.783203125,3.783203125,-31.59375,6.37890625,3.71875
000969,安泰科技,7.48828125,7.48828125,1.40234375,10.0,7.55859375
000970,中科三环,7.7421875,7.7421875,5.69140625,8.453125,10.0
000971,高升控股,5.6328125,5.6328125,0.0085906982421875,4.76171875,6.6796875
000972,ST中基,4.59375,4.59375,-18.5625,7.890625,2.796875
000973,佛塑科技,5.3046875,5.3046875,3.859375,10.0,5.90234375
000975,银泰资源,5.359375,5.359375,7.01953125,6.0703125,10.0
000976,华铁股份,7.9609375,8.7109375,-2.90625,8.7734375,5.875
000977,浪潮信息,5.25,8.0078125,3.29296875,8.0,4.86328125
000978,桂林旅游,2.486328125,2.486328125,1.8984375,10.0,4.2890625
000979,中弘股份,5.78125,5.78125,-33.4375,7.0,6.58203125
000980,众泰汽车,7.20703125,7.73046875,3.970703125,10.0,8.4375
000981,银亿股份,7.921875,7.921875,6.6796875,6.0,4.85546875
000982,ST 中绒,4.1640625,4.1640625,-7.65625,5.40625,3.466796875
000983,西山煤电,2.615234375,2.615234375,4.28515625,10.0,3.837890625
000985,大庆华科,8.6875,10.0,1.70703125,9.1484375,8.4375
000987,越秀金控,7.22265625,7.3359375,6.34765625,8.0,6.73828125
000988,华工科技,7.3359375,7.3359375,4.421875,10.0,9.1328125
000989,九 芝 堂,7.625,7.625,7.1484375,8.828125,9.6796875
000990,诚志股份,7.625,8.46875,3.423828125,9.859375,8.015625
000993,闽东电力,4.8515625,4.8515625,4.75,10.0,3.806640625
000995,皇台酒业,4.34375,4.34375,-76.4375,3.291015625,1.6162109375
000996,中国中期,2.931640625,2.931640625,4.41015625,7.49609375,8.4296875
000997,新 大 陆,8.0078125,8.0078125,6.7578125,10.0,7.9296875
000998,隆平高科,6.97265625,6.97265625,6.796875,10.0,6.67578125
000999,华润三九,6.08203125,6.08203125,7.15625,10.0,8.3203125
001696,宗申动力,7.54296875,7.54296875,5.1640625,10.0,9.65625
001896,豫能控股,2.921875,2.921875,5.203125,8.9140625,4.40234375
001965,招商公路,2.0,2.0,0.0,0.0,0.0
001979,招商蛇口,3.400390625,3.400390625,1.298828125,1.0,1.2294921875
002001,新 和 成,8.0,8.0,7.0078125,9.7734375,9.3203125
002002,鸿达兴业,6.703125,6.703125,6.59765625,8.2265625,3.443359375
002003,伟星股份,8.3203125,8.3203125,6.83203125,8.078125,9.796875
002004,华邦健康,7.45703125,7.45703125,5.84375,10.0,7.70703125
002005,德豪润达,6.5078125,6.5078125,-3.60546875,10.0,5.265625
002006,精功科技,7.53515625,7.53515625,-1.009765625,10.0,7.57421875
002007,华兰生物,6.09375,6.09375,7.6328125,6.1171875,10.0
002008,大族激光,7.78125,7.78125,6.84375,10.0,8.046875
002009,天奇股份,7.5,7.5,3.8203125,10.0,6.56640625
002010,传化智联,6.3671875,7.984375,4.12890625,9.921875,9.2734375
002011,盾安环境,6.4375,6.4375,2.396484375,10.0,5.16796875
002012,凯恩股份,4.87109375,4.87109375,3.568359375,9.7890625,9.0859375
002013,中航机电,7.30078125,7.30078125,5.01953125,10.0,6.83203125
002014,永新股份,7.828125,7.828125,5.87109375,9.421875,9.9765625
002015,霞客环保,5.265625,7.0546875,-20.765625,3.01953125,6.9140625
002016,世荣兆业,9.0546875,9.0546875,6.16015625,9.0,6.8984375
002017,东信和平,8.296875,8.296875,3.8828125,10.0,9.2578125
002018,华信国际,3.2265625,8.796875,2.3515625,8.921875,8.796875
002019,亿帆医药,6.08203125,6.08203125,6.65234375,9.859375,6.40625
002020,京新药业,7.95703125,7.95703125,5.69921875,9.6875,8.296875
002021,中捷资源,7.625,7.625,-9.03125,10.0,7.30078125
002022,科华生物,8.28125,8.28125,6.80078125,8.2578125,10.0
002023,海特高新,7.2421875,7.2421875,4.85546875,9.6953125,9.515625
002024,苏宁云商,9.171875,10.0,1.640625,10.0,6.21484375
002025,航天电器,7.578125,7.578125,6.5703125,9.7890625,9.875
002026,山东威达,6.390625,6.390625,5.11328125,9.1640625,9.5
002027,分众传媒,8.40625,8.921875,3.564453125,9.6484375,8.8046875
002028,思源电气,7.51171875,7.51171875,6.28515625,10.0,9.3828125
002029,七 匹 狼,8.1328125,8.1328125,5.96484375,10.0,8.8828125
002030,达安基因,6.2890625,6.2890625,5.60546875,10.0,8.6171875
002031,巨轮智能,7.421875,7.421875,5.4453125,10.0,8.984375
002032,苏 泊 尔,5.671875,10.0,7.12890625,10.0,9.8671875
002033,丽江旅游,9.7890625,9.7890625,7.0703125,8.8046875,9.8515625
002034,美 欣 达,8.2265625,8.2265625,2.91796875,9.78125,6.86328125
002035,华帝股份,8.359375,10.0,6.47265625,10.0,8.2265625
002036,联创电子,5.56640625,7.08984375,4.34765625,9.546875,7.046875
002037,久联发展,7.1796875,7.1796875,4.8984375,8.0,6.9375
002038,双鹭药业,7.984375,7.984375,7.76953125,5.90234375,10.0
002039,黔源电力,1.4345703125,1.4345703125,3.552734375,4.73046875,3.14453125
002040,南 京 港,2.76171875,2.76171875,5.6484375,10.0,7.3046875
002041,登海种业,6.6640625,6.6640625,7.1171875,9.28125,10.0
002042,华孚时尚,5.98828125,5.98828125,3.208984375,10.0,4.375
002043,兔 宝 宝,8.8671875,10.0,4.359375,9.3515625,9.890625
002044,美年健康,8.1484375,8.5390625,4.234375,10.0,8.203125
002045,国光电器,5.41015625,6.953125,3.529296875,10.0,6.97265625
002046,轴研科技,6.1484375,6.1484375,-5.99609375,8.0,4.796875
002047,宝鹰股份,5.6484375,7.1015625,5.48828125,10.0,9.2109375
002048,宁波华翔,7.8828125,9.5546875,5.96484375,10.0,6.88671875
002049,紫光国芯,7.71484375,7.71484375,6.66015625,9.9375,10.0
002050,三花智控,6.8828125,6.8828125,6.3359375,10.0,8.2421875
002051,中工国际,7.56640625,7.56640625,6.51171875,10.0,7.7890625
002052,同洲电子,7.48828125,7.48828125,-18.34375,9.0,7.5234375
002053,云南能投,6.828125,6.828125,4.609375,7.578125,5.03125
002054,德美化工,7.6328125,7.6328125,5.45703125,9.7890625,9.4609375
002055,得润电子,5.3046875,5.3046875,2.95703125,8.0,6.578125
002056,横店东磁,6.1640625,6.1640625,6.05859375,10.0,9.1796875
002057,中钢天源,6.5546875,6.5546875,3.33203125,8.8671875,10.0
002058,威 尔 泰,7.59765625,7.59765625,1.412109375,8.3203125,10.0
002059,云南旅游,6.8203125,6.8203125,5.43359375,10.0,6.1484375
002060,粤 水 电,4.7890625,4.7890625,2.638671875,5.0,4.76953125
002061,浙江交科,4.09765625,5.7109375,-0.18359375,8.5625,4.16015625
002062,宏润建设,8.4296875,8.4296875,3.19140625,5.0,4.01171875
002063,远光软件,7.7734375,7.7734375,6.19921875,8.046875,10.0
002064,华峰氨纶,2.95703125,2.95703125,3.375,10.0,7.65625
002065,东华软件,7.23046875,7.23046875,6.78125,9.734375,10.15625
002066,瑞泰科技,2.994140625,2.994140625,0.73974609375,6.0,4.90625
002067,景兴纸业,4.37109375,4.37109375,2.6015625,10.0,8.2890625
002068,黑猫股份,3.734375,4.96875,2.833984375,7.0234375,4.51953125
002069,獐子岛,7.2421875,7.2421875,-10.125,6.0,3.6171875
002070,ST众和,1.0546875,1.0546875,-30.65625,5.55078125,3.60546875
002071,长城影视,3.39453125,3.39453125,5.99609375,8.7109375,4.984375
002072,凯瑞德,2.94140625,2.94140625,-42.6875,3.5390625,3.947265625
002073,软控股份,7.125,7.125,-2.9765625,10.0,8.8671875
002074,国轩高科,7.58984375,7.58984375,6.23046875,10.0,7.83984375
002075,沙钢股份,5.453125,10.0,2.23828125,10.0,5.046875
002076,雪 莱 特,6.69140625,6.69140625,4.08203125,10.0,9.0234375
002077,大港股份,6.93359375,6.93359375,2.341796875,8.0,5.359375
002078,太阳纸业,4.9921875,4.9921875,5.29296875,9.8359375,4.2265625
002079,苏州固锝,7.9296875,7.9296875,3.859375,7.84375,10.0
002080,中材科技,3.3203125,3.3203125,4.5703125,10.0,5.625
002081,金 螳 螂,7.59375,7.78515625,6.2734375,10.0,9.328125
002082,栋梁新材,9.6171875,9.9921875,1.5166015625,8.8359375,9.859375
002083,孚日股份,7.47265625,7.47265625,4.9296875,9.9921875,3.54296875
002084,海鸥卫浴,6.9765625,8.2734375,3.73046875,10.0,8.34375
002085,万丰奥威,8.125,10.0,6.52734375,10.0,8.78125
002086,东方海洋,5.109375,5.109375,4.58984375,9.9921875,7.17578125
002087,新野纺织,6.85546875,6.85546875,3.083984375,10.0,5.84375
002088,鲁阳节能,4.04296875,4.04296875,5.546875,9.3046875,9.375
002089,新 海 宜,6.22265625,6.22265625,2.87109375,10.0,5.03515625
002090,金智科技,7.375,7.375,5.36328125,10.0,8.3984375
002091,江苏国泰,8.078125,10.0,4.3203125,10.0,8.953125
002092,中泰化学,2.302734375,2.302734375,4.05859375,9.7890625,3.982421875
002093,国脉科技,6.421875,6.421875,5.14453125,10.0,9.5078125
002094,青岛金王,7.96484375,9.2109375,5.07421875,10.0,8.8203125
002095,生 意 宝,8.7421875,8.7421875,5.2265625,7.99609375,10.0
002096,南岭民爆,7.984375,7.984375,4.7890625,10.0,7.0
002097,山河智能,6.28125,6.28125,1.8974609375,10.0,6.1796875
002098,浔兴股份,4.3515625,4.3515625,5.75390625,9.90625,6.48828125
002099,海翔药业,5.85546875,5.85546875,3.375,9.9453125,7.375
002100,天康生物,8.75,9.9609375,4.96484375,10.0,6.50390625
002101,广东鸿图,4.5546875,4.5546875,5.1640625,10.0,6.70703125
002102,冠福股份,3.671875,4.84765625,3.44140625,10.0,5.7734375
002103,广博股份,6.734375,6.734375,3.4609375,9.96875,8.0859375
002104,恒宝股份,8.4921875,9.1640625,6.4609375,8.71875,10.0
002105,信隆健康,7.6953125,9.5234375,0.63427734375,10.0,5.39453125
002106,莱宝高科,7.5234375,7.5234375,-1.7158203125,8.8828125,10.0
002107,沃华医药,8.1171875,8.1171875,5.546875,7.8828125,9.9453125
002108,沧州明珠,5.73046875,5.9921875,6.2734375,9.5859375,9.3359375
002109,兴化股份,2.0,2.0,-2.822265625,9.4609375,4.14453125
002110,三钢闽光,8.453125,10.0,0.75146484375,8.3984375,4.48046875
002111,威海广泰,5.28515625,5.28515625,5.9765625,10.0,7.328125
002112,三变科技,6.5703125,6.5703125,-2.09765625,10.0,6.375
002113,天润数娱,6.859375,6.859375,-9.9453125,8.6484375,5.54296875
002114,罗平锌电,7.05859375,7.05859375,2.185546875,9.9296875,2.6796875
002115,三维通信,7.55078125,7.55078125,0.0546875,10.0,8.484375
002116,中国海诚,8.2421875,10.0,4.1328125,8.0,6.38671875
002117,东港股份,8.4375,8.4375,6.7578125,9.8671875,8.7421875
002118,紫鑫药业,4.50390625,4.50390625,4.90234375,10.0,6.01953125
002119,康强电子,3.099609375,3.099609375,1.7734375,10.0,5.25
002120,韵达股份,6.20703125,10.0,6.3984375,9.984375,7.7109375
002121,科陆电子,5.3828125,5.3828125,5.16796875,8.0,6.09765625
002122,天马股份,2.7109375,2.7109375,-0.1810302734375,10.0,10.515625
002123,梦网集团,6.10546875,6.10546875,-0.5791015625,10.0,9.015625
002124,天邦股份,7.4609375,8.9921875,4.22265625,9.8671875,3.642578125
002125,湘潭电化,6.40625,6.40625,0.744140625,8.5703125,4.3125
002126,银轮股份,5.7890625,5.7890625,5.68359375,10.0,8.546875
002127,南极电商,7.875,8.2421875,1.5234375,7.75390625,8.3984375
002128,露天煤业,3.890625,3.890625,6.4765625,10.0,6.66015625
002129,中环股份,6.5703125,6.5703125,3.25,9.8515625,6.0390625
002130,沃尔核材,5.4453125,5.4453125,5.64453125,10.0,5.2890625
002131,利欧股份,6.15625,6.15625,4.37890625,10.0,8.609375
002132,恒星科技,6.484375,6.484375,2.900390625,10.0,6.79296875
002133,广宇集团,8.1640625,8.1640625,4.42578125,10.0,5.93359375
002134,ST普林,5.62890625,5.62890625,-7.30859375,10.0,8.3125
002135,东南网架,5.484375,5.484375,1.9677734375,6.0,5.19140625
002136,安 纳 达,1.873046875,3.21484375,-2.8671875,9.5,3.61328125
002137,麦达数字,5.48828125,5.48828125,-1.4228515625,9.1640625,8.90625
002138,顺络电子,2.734375,2.734375,6.51953125,9.5234375,8.3046875
002139,拓邦股份,7.8125,8.3046875,4.84765625,10.0,9.1875
002140,东华科技,7.73046875,7.73046875,3.68359375,9.0,5.6171875
002141,贤丰控股,4.6171875,7.9140625,1.0458984375,8.90625,8.28125
002142,宁波银行,9.7421875,9.7421875,7.625,5.0,-1.666015625
002143,印纪传媒,6.765625,6.8359375,5.9609375,10.0,8.5625
002144,宏达高科,7.7734375,7.7734375,6.33984375,8.515625,8.53125
002145,中核钛白,6.44140625,6.44140625,2.3984375,9.9296875,4.10546875
002146,荣盛发展,6.99609375,6.99609375,7.296875,5.0,4.6328125
002147,新光圆成,3.998046875,3.998046875,1.7578125,10.0,5.51171875
002148,北纬科技,7.93359375,7.93359375,3.28125,6.76171875,10.0
002149,西部材料,3.3828125,3.3828125,-0.8251953125,9.9296875,5.2578125
002150,通润装备,8.046875,9.25,5.46484375,9.6484375,9.2109375
002151,北斗星通,7.2890625,7.2890625,4.44921875,9.8125,9.375
002152,广电运通,8.0234375,8.0234375,7.09765625,10.0,9.96875
002153,石基信息,8.40625,8.40625,6.859375,8.6875,9.9453125
002154,报 喜 鸟,3.083984375,3.083984375,1.130859375,10.0,6.66015625
002155,湖南黄金,3.384765625,10.0,2.73828125,10.0,7.12890625
002156,通富微电,7.81640625,7.81640625,3.078125,10.0,7.0703125
002157,正邦科技,6.12109375,10.0,2.302734375,9.0,3.63671875
002158,汉钟精机,7.1015625,7.1015625,6.69140625,9.453125,9.78125
002159,三特索道,5.14453125,5.14453125,2.328125,9.890625,2.845703125
002160,常铝股份,4.52734375,4.52734375,2.18359375,8.5546875,4.4453125
002161,远 望 谷,7.328125,7.328125,3.861328125,8.3125,9.3046875
002162,悦心健康,2.748046875,2.748046875,3.52734375,8.96875,2.580078125
002163,中航三鑫,5.01953125,5.01953125,-5.37109375,3.90234375,3.435546875
002164,宁波东力,2.484375,2.9609375,1.8154296875,9.0,5.5703125
002165,红 宝 丽,3.791015625,7.37109375,3.77734375,10.0,7.046875
002166,莱茵生物,3.439453125,3.439453125,6.015625,8.0,3.228515625
002167,东方锆业,2.830078125,2.830078125,-11.8046875,10.0,4.375
002168,深圳惠程,6.16015625,6.16015625,-5.70703125,9.0859375,8.65625
002169,智光电气,5.125,5.125,4.953125,9.8515625,8.640625
002170,芭田股份,8.2421875,8.2421875,2.876953125,10.0,5.26953125
002171,楚江新材,8.1328125,10.0,1.7978515625,10.0,7.98828125
002172,澳洋科技,6.71875,10.0,1.5673828125,6.04296875,2.990234375
002173,创新医疗,4.15234375,4.15234375,-3.68359375,9.7578125,6.37890625
002174,游族网络,8.3828125,8.6484375,5.2578125,10.0,6.68359375
002175,东方网络,7.40234375,7.40234375,-5.6875,9.8046875,7.45703125
002176,江特电机,4.1796875,4.1796875,4.453125,9.5,6.9453125
002177,御银股份,7.96484375,7.96484375,4.89453125,8.6953125,9.6796875
002178,延华智能,7.54296875,7.54296875,3.744140625,10.0,8.5078125
002179,中航光电,7.40625,7.40625,6.96484375,10.0,8.703125
002180,纳思达,5.5703125,5.99609375,3.037109375,6.97265625,7.75390625
002181,粤 传 媒,7.69140625,7.69140625,-2.0,7.97265625,10.0
002182,云海金属,2.58203125,10.0,2.193359375,9.90625,4.10546875
002183,怡 亚 通,6.91796875,8.78125,2.21875,5.0,5.578125
002184,海得控制,3.203125,5.91015625,3.330078125,10.0,8.796875
002185,华天科技,8.203125,8.203125,4.98828125,10.0,8.3125
002186,全 聚 德,9.6640625,9.8125,6.15234375,9.4140625,8.6875
002187,广百股份,9.4375,10.0,4.03125,10.0,8.046875
002188,巴士在线,2.576171875,2.576171875,-50.65625,6.6171875,9.0703125
002189,利达光电,7.68359375,7.80859375,2.548828125,10.0,8.8359375
002190,成飞集成,7.16796875,7.16796875,0.70556640625,9.9921875,9.0625
002191,劲嘉股份,8.1015625,8.1015625,7.1015625,9.3984375,8.3125
002192,融捷股份,4.0703125,4.0703125,-1.298828125,9.2421875,7.16015625
002193,如意集团,7.6015625,7.6015625,2.53515625,10.0,6.2109375
002194,武汉凡谷,7.4609375,7.4609375,-4.9609375,9.046875,9.9296875
002195,二三四五,7.5390625,7.5390625,6.078125,6.68359375,10.0
002196,方正电机,4.3515625,4.3515625,3.849609375,9.5078125,9.1875
002197,证通电子,6.171875,6.171875,4.43359375,10.0,8.7578125
002198,嘉应制药,2.31640625,2.31640625,-1.3466796875,7.5859375,9.7421875
002199,东晶电子,3.787109375,3.787109375,-22.625,9.671875,5.5078125
002200,云投生态,3.71875,3.71875,-6.546875,7.0,4.11328125
002201,九鼎新材,5.22265625,5.22265625,1.9111328125,8.984375,4.0078125
002202,金风科技,7.3125,7.3125,6.203125,10.0,7.79296875
002203,海亮股份,6.015625,10.0,3.150390625,10.0,5.4296875
002204,大连重工,2.4296875,2.4296875,1.8330078125,10.0,6.6640625
002205,国统股份,6.5703125,6.5703125,1.2451171875,10.0,7.59375
002206,海 利 得,7.015625,7.015625,5.109375,10.0,6.578125
002207,ST准油,7.55078125,7.55078125,-14.65625,10.0,6.3203125
