公司代码,公司名,公司评分
002855,捷荣技术,12.0
002829,星网宇达,12.0
002828,贝肯能源,12.0
002827,高争民爆,12.0
002826,易明医药,12.0
002825,纳尔股份,12.0
002824,和胜股份,12.0
002823,凯中精密,12.0
002856,美芝股份,12.0
002822,中装建设,12.0
300474,景嘉微,12.0
002821,凯莱英,12.0
002820,桂发祥,12.0
002819,东方中科,12.0
002857,三晖电气,12.0
002818,富森美,12.0
002817,黄山胶囊,12.0
002816,和科达,12.0
002830,名雕股份,12.0
002831,裕同科技,12.0
002778,高科石化,12.0
002832,比音勒芬,12.0
002849,威星智能,12.0
002848,高斯贝尔,12.0
002852,道道全,12.0
002847,盐津铺子,12.0
002853,皮阿诺,12.0
002846,英联股份,12.0
002845,同兴达,12.0
002843,泰嘉股份,12.0
002842,翔鹭钨业,12.0
002841,视源股份,12.0
002840,华统股份,12.0
002839,张家港行,12.0
002838,道恩股份,12.0
002837,英维克,12.0
002836,新宏泽,12.0
002835,同为股份,12.0
002833,弘亚数控,12.0
002815,崇达技术,12.0
002858,力盛赛车,12.0
002813,路畅科技,12.0
002812,创新股份,12.0
002793,东音股份,12.0
300484,蓝海华腾,12.0
002792,通宇通讯,12.0
002791,坚朗五金,12.0
002863,今飞凯达,12.0
002790,瑞尔特,12.0
002789,建艺集团,12.0
002788,鹭燕医药,12.0
300499,高澜股份,12.0
300500,启迪设计,12.0
300501,海顺新材,12.0
002864,盘龙药业,12.0
002865,钧达股份,12.0
300502,新易盛,12.0
002866,传艺科技,12.0
300503,昊志机电,12.0
300505,川金诺,12.0
002862,实丰文化,12.0
002795,永和智控,12.0
002796,世嘉科技,12.0
002807,江阴银行,12.0
002859,洁美科技,12.0
002811,亚泰国际,12.0
002810,山东赫达,12.0
002809,红墙股份,12.0
002808,苏州恒久,12.0
002860,星帅尔,12.0
002861,瀛通通讯,12.0
002806,华锋股份,12.0
002797,第一创业,12.0
002805,丰元股份,12.0
002803,吉宏股份,12.0
002802,洪汇新材,12.0
002801,微光股份,12.0
002800,天顺股份,12.0
002799,环球印务,12.0
002798,帝王洁具,12.0
600926,杭州银行,12.0
600903,贵州燃气,12.0
600936,广西广电,12.0
300619,金银河,12.0
300620,光库科技,12.0
601326,秦港股份,12.0
002907,华森制药,12.0
300621,维业股份,12.0
300622,博士眼镜,12.0
601366,利群股份,12.0
601375,中原证券,12.0
300623,捷捷微电,12.0
300625,三雄极光,12.0
601500,通用股份,12.0
300626,华瑞股份,12.0
300627,华测导航,12.0
002908,德生科技,12.0
300628,亿联网络,12.0
002909,集泰股份,12.0
002906,华阳集团,12.0
002905,金逸影视,12.0
002910,庄园牧场,12.0
300618,寒锐钴业,12.0
002901,大博医疗,12.0
300610,晨化股份,12.0
002902,铭普光磁,12.0
300611,美力科技,12.0
300612,宣亚国际,12.0
300613,富瀚微,12.0
601200,上海环境,12.0
300615,欣天科技,12.0
600939,重庆建工,12.0
001965,招商公路,12.0
300616,尚品宅配,12.0
300617,安靠智电,12.0
601228,广州港,12.0
601229,上海银行,12.0
002903,宇环数控,12.0
300629,新劲刚,12.0
601595,上海电影,12.0
300609,汇纳科技,12.0
300643,万通智控,12.0
300645,正元智慧,12.0
002918,蒙娜丽莎,12.0
002919,名臣健康,12.0
601811,新华文轩,12.0
300647,超频三,12.0
601858,中国科传,12.0
300648,星云股份,12.0
601878,浙商证券,12.0
300649,杭州园林,12.0
601881,中国银河,12.0
601882,海天精工,12.0
300650,太龙照明,12.0
300651,金陵体育,12.0
601900,南方传媒,12.0
300652,雷迪克,12.0
002917,金奥博,12.0
300642,透景生命,12.0
300630,普利制药,12.0
002916,深南电路,12.0
002911,佛燃股份,12.0
601611,中国核建,12.0
300631,久吾高科,12.0
601619,嘉泽新能,12.0
300633,开立医疗,12.0
300635,达安股份,12.0
300636,同和药业,12.0
002912,中新赛克,12.0
300637,扬帆新材,12.0
300638,广和通,12.0
002913,奥士康,12.0
002915,中欣氟材,12.0
300639,凯普生物,12.0
300640,德艺文创,12.0
300641,正丹股份,12.0
601163,三角轮胎,12.0
601212,白银有色,12.0
300608,思特奇,12.0
300581,晨曦航空,12.0
002891,中宠股份,12.0
300583,赛托生物,12.0
300584,海辰药业,12.0
300585,奥联电子,12.0
002892,科力尔,12.0
300586,美联新材,12.0
300587,天铁股份,12.0
002893,华通热力,12.0
002900,哈三联,12.0
300588,熙菱信息,12.0
300589,江龙船艇,12.0
300590,移为通信,12.0
002895,川恒股份,12.0
300591,万里马,12.0
002896,中大力德,12.0
300582,英飞特,12.0
002890,弘宇股份,12.0
300593,新雷能,12.0
600977,中国电影,12.0
300569,天能重工,12.0
300570,太辰光,12.0
300571,平治信息,12.0
300572,安车检测,12.0
300573,兴齐眼药,12.0
300575,中旗股份,12.0
002886,沃特股份,12.0
002887,绿茵生态,12.0
300576,容大感光,12.0
300577,开润股份,12.0
300578,会畅通讯,12.0
300579,数字认证,12.0
002888,惠威科技,12.0
300580,贝斯特,12.0
002889,东方嘉盛,12.0
300592,华凯创意,12.0
600996,贵广网络,12.0
300595,欧普康视,12.0
601020,华钰矿业,12.0
601128,常熟银行,12.0
601127,小康股份,12.0
002899,英派斯,12.0
300607,拓斯达,12.0
300606,金太阳,12.0
300605,恒锋信息,12.0
601108,财通证券,12.0
002898,赛隆药业,12.0
300604,长川科技,12.0
300603,立昂技术,12.0
300601,康泰生物,12.0
601086,国芳集团,12.0
300600,瑞特股份,12.0
300599,雄塑科技,12.0
300602,飞荣达,12.0
002850,科达利,12.0
300596,利安隆,12.0
002897,意华股份,12.0
300598,诚迈科技,12.0
300597,吉大通信,12.0
601019,山东出版,12.0
600155,宝硕股份,11.6015625
600163,中闽能源,10.4375
000918,嘉凯城,10.0546875
600408,安泰集团,8.8125
000655,金岭矿业,8.265625
600319,亚星化学,8.0390625
002167,东方锆业,7.75
000711,京蓝科技,7.1015625
600984,建设机械,5.6328125
002015,霞客环保,5.3671875
600225,ST松江,5.1171875
000962,东方钽业,4.16015625
600423,ST柳化,4.0234375
600212,江泉实业,3.38671875
600581,八一钢铁,2.677734375
000518,四环生物,1.650390625
600644,乐山电力,1.193359375
000972,ST中基,1.146484375
000037,深南电A,0.9072265625
000803,ST金宇,0.215576171875
600401,ST海润,-0.479736328125
600076,康欣新材,-0.58740234375
300143,星普医科,-0.96875
600139,西部资源,-1.1435546875
600209,罗顿发展,-1.1953125
300309,吉艾科技,-1.556640625
600202,哈空调,-2.025390625
000633,合金投资,-2.138671875
000408,藏格控股,-2.984375
600576,祥源文化,-3.69921875
600871,石化油服,-3.7265625
600053,九鼎投资,-3.849609375
600876,洛阳玻璃,-4.4609375
000953,ST河化,-5.6953125
600770,综艺股份,-5.6953125
000506,中润资源,-5.7734375
000613,ST东海A,-6.23046875
000912,ST天化,-6.25
601918,新集能源,-7.00390625
002199,东晶电子,-7.33984375
600678,四川金顶,-7.7265625
600793,宜宾纸业,-8.015625
601519,ST智慧,-8.765625
600425,ST青松,-9.0078125
002552,宝鼎科技,-9.546875
000005,世纪星源,-9.7421875
600186,莲花健康,-10.5625
600608,ST沪科,-11.0546875
000622,恒立实业,-12.6484375
600485,信威集团,-13.390625
300125,易世达,-13.7109375
600749,西藏旅游,-13.71875
002459,天业通联,-14.7109375
600242,中昌数据,-15.140625
000595,ST宝实,-15.2109375
600725,ST云维,-15.2578125
600732,ST新梅,-15.375
600815,ST厦工,-15.9375
002458,益生股份,-16.3125
600159,大龙地产,-17.8125
600652,游久游戏,-18.578125
000979,中弘股份,-18.609375
600680,ST上普,-21.21875
600358,国旅联合,-21.796875
600767,ST运盛,-23.515625
601106,ST一重,-23.59375
600883,博闻科技,-24.515625
000697,炼石有色,-24.5625
000927,一汽夏利,-26.359375
002693,双成药业,-26.75
000893,东凌国际,-29.171875
000968,蓝焰控股,-30.390625
000815,美利云,-30.609375
600870,厦华电子,-32.75
002306,ST云网,-33.21875
300104,乐视网,-35.1875
000520,长航凤凰,-35.625
600069,银鸽投资,-39.0
600721,百花村,-40.25
600817,ST宏盛,-40.28125
600769,祥龙电业,-45.40625
002070,ST众和,-45.84375
600606,绿地控股,-48.15625
600265,ST景谷,-48.6875
000691,亚太实业,-49.46875
601005,ST重钢,-58.375
600074,保千里,-59.875
002072,凯瑞德,-60.25
600301,ST南化,-68.375
002188,巴士在线,-70.1875
600890,中房股份,-82.0
000502,绿景控股,-84.375
000504,南华生物,-86.4375
300029,天龙光电,-88.75
600715,文投控股,-93.6875
002248,ST东数,-95.9375
000155,川化股份,-96.75
600539,狮头股份,-100.875
000056,皇庭国际,-118.0
600555,海航创新,-121.625
000995,皇台酒业,-121.9375
002608,江苏国信,-135.25
600234,ST山水,-147.125
600603,广汇物流,-158.25
000668,荣丰控股,-159.0
600149,ST坊展,-167.0
600733,SST前锋,-177.5
601558,ST锐电,-182.75
600275,ST昌鱼,-192.0
300028,金亚科技,-201.75
002506,协鑫集成,-209.5
600146,商赢环球,-209.625
600707,彩虹股份,-247.375
600193,创兴资源,-290.75
000611,天首发展,-322.25
600091,ST明科,-339.75
000585,东北电气,-368.75
300268,佳沃股份,-389.5
600696,ST匹凸,-406.0
600896,览海投资,-416.5
600247,ST成城,-469.25
000809,ST新城,-511.5
600145,ST新亿,-993.0
